id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage
24914,0,4,1,4,0,1,0,7,156.0,4
24915,0,5,1,2,0,1,1,7,26.0,6
24916,1,5,1,3,0,1,1,7,156.0,5
24917,1,4,1,3,1,1,0,10,60.0,8
24918,1,3,1,2,0,2,0,10,152.0,4
24919,0,4,1,3,0,1,1,10,124.0,5
24920,0,3,1,3,1,2,0,10,152.0,7
24921,1,3,1,4,1,2,0,10,152.0,7
24922,0,3,1,4,1,2,0,10,152.0,9
24923,0,3,1,1,1,2,0,10,152.0,9
24924,0,3,1,3,1,2,0,10,152.0,6
24925,0,4,1,3,0,3,1,10,124.0,0
24926,0,3,1,4,1,2,0,10,152.0,9
24927,1,3,1,4,0,2,1,7,151.0,1
24928,0,3,1,4,1,2,0,10,152.0,9
24929,1,4,1,3,0,3,1,10,26.0,1
24930,1,4,1,4,0,1,1,10,157.0,6
24931,0,4,1,3,0,3,1,10,26.0,3
24932,0,3,1,4,1,2,0,9,152.0,4
24933,0,5,1,3,0,1,1,11,26.0,2
24934,1,4,1,3,0,1,1,10,26.0,4
24935,1,5,1,4,1,1,0,10,18.0,1
24936,0,4,1,1,1,1,0,7,156.0,1
24937,0,5,1,3,0,1,1,10,61.0,9
24938,0,5,1,4,0,1,1,10,120.0,1
24939,0,4,1,1,1,1,0,10,124.0,6
24940,0,5,1,3,0,1,1,7,124.0,3
24941,1,3,1,4,0,2,1,10,160.0,0
24942,1,6,1,1,0,3,1,10,124.0,0
24943,0,3,1,3,0,2,0,10,152.0,7
24944,1,3,1,2,0,2,1,10,151.0,5
24945,0,4,1,4,0,1,1,10,124.0,2
24946,1,3,1,3,1,2,0,10,152.0,8
24947,1,5,1,4,0,1,1,10,26.0,0
24948,0,3,1,1,1,2,0,10,152.0,0
24949,1,4,1,4,0,1,1,10,26.0,2
24950,1,4,1,1,1,1,0,10,124.0,2
24951,1,3,1,1,1,2,0,10,152.0,5
24952,0,3,1,3,1,2,0,10,152.0,9
24953,0,4,1,3,0,2,1,10,124.0,6
24954,1,3,1,3,0,2,0,10,152.0,5
24955,0,3,1,1,1,2,0,10,152.0,1
24956,0,3,1,2,0,2,1,10,152.0,0
24957,1,3,1,2,0,2,1,10,152.0,2
24958,1,3,1,2,1,2,0,10,152.0,9
24959,0,3,1,3,0,2,0,10,152.0,7
24960,1,3,1,2,0,1,1,10,26.0,7
24961,0,3,1,4,0,1,1,10,124.0,5
24962,0,3,1,4,0,1,1,7,124.0,1
24963,0,5,1,2,1,1,0,10,15.0,7
24964,1,4,1,2,0,1,0,10,124.0,1
24965,1,4,1,4,0,1,1,7,122.0,5
24966,0,5,1,2,0,1,1,10,124.0,1
24967,0,3,1,4,0,1,1,10,152.0,6
24968,1,3,1,4,1,2,0,10,152.0,4
24969,1,4,1,1,0,1,1,10,152.0,8
24970,0,6,1,1,0,3,1,10,26.0,7
24971,0,5,1,4,0,1,1,10,124.0,2
24972,1,3,1,4,0,1,1,7,156.0,8
24973,0,4,1,4,0,1,1,10,26.0,2
24974,1,3,1,2,1,2,0,10,152.0,4
24975,0,3,1,2,1,2,0,10,160.0,6
24976,0,4,1,3,1,1,0,10,124.0,8
24977,1,3,1,4,1,2,0,10,151.0,5
24978,0,3,1,1,0,2,1,10,163.0,5
24979,0,3,1,3,0,1,1,10,124.0,2
24980,0,3,1,3,0,2,1,7,160.0,8
24981,1,4,1,1,0,1,1,7,157.0,0
24982,1,3,1,4,1,2,0,7,152.0,3
24983,1,4,1,3,1,1,0,10,52.0,3
24984,0,3,1,4,0,2,1,7,152.0,1
24985,0,5,1,1,0,1,1,10,124.0,7
24986,1,3,1,1,1,2,0,10,152.0,4
24987,0,3,1,3,1,2,0,10,152.0,7
24988,1,3,1,3,1,2,0,10,152.0,0
24989,0,3,1,4,1,2,0,10,152.0,0
24990,0,4,1,4,1,1,0,7,124.0,4
24991,1,4,1,3,0,1,0,10,124.0,7
24992,0,6,1,4,0,3,1,7,26.0,5
24993,1,4,1,3,0,1,1,10,26.0,1
24994,0,5,1,3,0,1,1,10,122.0,4
24995,0,4,1,4,1,1,0,10,124.0,3
24996,0,4,1,3,0,1,1,10,124.0,3
24997,1,3,1,4,1,2,0,10,152.0,9
24998,0,5,1,3,1,1,0,10,26.0,1
24999,1,3,1,3,1,2,0,10,152.0,8
25000,0,3,1,4,0,1,1,10,154.0,9
25001,0,3,1,3,1,1,0,10,124.0,5
25002,1,4,1,4,1,1,0,10,26.0,3
25003,0,4,1,1,0,1,1,10,26.0,5
25004,1,4,1,3,0,1,1,10,26.0,9
25005,1,3,1,3,0,2,1,10,124.0,2
25006,0,3,1,4,1,2,1,7,152.0,8
25007,0,3,1,3,1,2,0,10,152.0,4
25008,0,3,1,2,1,2,0,10,152.0,0
25009,1,4,1,3,0,1,1,10,122.0,4
25010,1,3,1,4,1,2,0,10,152.0,9
25011,0,3,1,2,1,2,0,10,152.0,1
25012,1,3,1,3,1,2,0,10,152.0,4
25013,0,4,1,3,0,1,1,10,163.0,6
25014,1,3,1,4,1,2,0,9,152.0,7
25015,0,3,1,4,0,2,1,10,160.0,0
25016,1,3,1,1,1,2,0,10,152.0,4
25017,0,5,1,3,0,1,1,11,26.0,3
25018,1,4,1,4,0,1,1,10,26.0,7
25019,1,4,1,3,0,1,0,9,124.0,2
25020,1,5,1,4,1,1,0,10,122.0,2
25021,0,5,1,4,0,1,1,7,26.0,4
25022,1,3,1,1,1,2,0,10,152.0,3
25023,0,5,1,3,1,1,0,10,124.0,4
25024,0,5,1,4,0,1,1,10,26.0,2
25025,1,3,1,4,1,2,0,10,160.0,8
25026,1,4,1,3,0,3,1,10,26.0,3
25027,1,4,1,3,0,1,1,7,124.0,0
25028,1,4,1,3,0,1,1,10,124.0,2
25029,0,5,1,3,0,1,1,10,26.0,2
25030,0,3,1,4,1,2,0,10,152.0,5
25031,1,4,1,4,0,1,1,10,124.0,8
25032,0,5,1,1,0,1,1,7,157.0,7
25033,1,3,1,3,0,2,0,7,1.0,5
25034,1,3,1,3,0,2,1,11,152.0,4
25035,0,4,1,3,0,1,1,10,26.0,6
25036,1,3,1,3,1,2,0,10,152.0,2
25037,1,3,1,1,1,2,0,10,152.0,6
25038,0,4,1,3,0,1,1,7,156.0,0
25039,0,4,1,2,1,1,0,10,124.0,1
25040,1,5,1,1,0,1,1,10,26.0,9
25041,1,5,1,4,1,1,0,9,136.0,3
25042,1,3,1,1,1,2,0,10,152.0,0
25043,0,3,1,3,1,2,0,11,152.0,2
25044,1,4,1,3,0,1,1,7,26.0,2
25045,0,3,1,1,1,2,0,7,160.0,7
25046,0,5,1,3,0,3,1,7,26.0,3
25047,0,3,1,4,0,2,1,10,160.0,7
25048,0,5,1,2,0,1,1,7,163.0,7
25049,0,6,1,3,0,1,1,10,124.0,4
25050,0,5,1,2,1,1,0,10,26.0,8
25051,0,3,1,4,0,2,1,7,156.0,0
25052,0,3,1,1,0,2,1,10,163.0,2
25053,1,4,1,4,0,1,0,10,152.0,8
25054,1,6,1,1,1,1,0,7,30.0,2
25055,1,3,1,4,1,2,0,10,152.0,5
25056,0,4,1,4,0,1,1,10,26.0,5
25057,0,5,1,3,1,1,0,10,29.0,7
25058,0,5,1,2,1,1,0,7,157.0,2
25059,1,3,1,4,1,2,0,10,152.0,2
25060,1,3,1,3,0,1,1,10,124.0,7
25061,0,4,1,3,1,1,0,10,124.0,6
25062,1,4,1,3,0,1,1,7,26.0,9
25063,1,5,1,3,0,3,1,10,26.0,6
25064,1,3,1,4,0,2,1,9,152.0,9
25065,0,3,1,3,0,3,1,10,26.0,6
25066,1,3,1,4,1,2,0,10,152.0,8
25067,0,3,1,1,1,2,0,10,152.0,8
25068,1,3,1,1,0,2,0,10,151.0,2
25069,1,3,1,2,1,2,0,10,152.0,5
25070,0,4,1,4,0,1,1,7,26.0,5
25071,1,4,1,3,0,1,1,10,31.0,4
25072,0,3,1,3,0,2,1,7,156.0,4
25073,0,4,1,3,1,1,0,7,124.0,4
25074,1,5,1,3,1,1,0,10,122.0,1
25075,1,3,1,1,1,2,1,10,154.0,6
25076,1,3,1,4,1,2,0,10,152.0,1
25077,0,4,1,3,1,1,0,10,124.0,4
25078,1,3,1,4,0,2,0,7,152.0,7
25079,0,3,1,4,1,2,0,10,152.0,3
25080,1,3,1,4,0,2,1,10,26.0,4
25081,0,4,1,4,0,1,1,10,124.0,8
25082,1,3,1,1,1,2,0,10,152.0,4
25083,1,5,1,3,1,1,0,10,124.0,3
25084,1,4,1,3,1,1,0,10,122.0,8
25085,0,3,1,2,0,1,1,10,124.0,8
25086,1,3,1,2,1,2,0,10,152.0,2
25087,0,4,1,3,0,1,1,10,26.0,6
25088,0,5,1,3,0,1,1,10,135.0,9
25089,0,5,1,4,0,1,1,7,157.0,6
25090,0,4,1,3,0,1,1,10,124.0,6
25091,1,6,1,1,1,1,0,10,26.0,6
25092,1,3,1,1,1,2,1,10,152.0,5
25093,0,3,1,4,1,2,0,7,152.0,8
25094,1,3,1,4,0,2,0,10,151.0,5
25095,0,4,1,4,0,1,1,10,26.0,4
25096,1,4,1,4,1,1,0,9,124.0,1
25097,0,3,1,3,0,2,1,10,152.0,7
25098,0,3,1,4,0,1,1,10,124.0,8
25099,1,3,1,1,1,2,0,10,152.0,1
25100,0,3,1,1,0,1,1,7,154.0,5
25101,0,5,1,4,0,1,0,10,124.0,0
25102,1,5,1,4,1,1,0,10,26.0,1
25103,0,3,1,4,1,2,0,10,152.0,8
25104,0,5,1,3,0,1,1,10,26.0,9
25105,0,4,1,3,1,1,0,10,26.0,0
25106,1,4,1,1,1,1,0,10,7.0,6
25107,0,3,1,2,0,1,1,10,157.0,2
25108,0,5,1,4,0,1,1,10,124.0,0
25109,1,4,1,2,1,1,0,10,124.0,7
25110,0,3,1,4,1,2,0,10,152.0,8
25111,1,4,1,3,0,1,1,10,124.0,0
25112,0,5,1,2,1,1,0,7,124.0,9
25113,0,3,1,3,0,1,1,10,124.0,5
25114,0,4,1,3,0,1,1,10,124.0,0
25115,1,5,1,2,1,1,0,10,26.0,1
25116,1,3,1,1,1,2,0,10,152.0,2
25117,0,4,1,4,1,1,0,7,124.0,2
25118,1,3,1,1,1,2,0,9,152.0,2
25119,0,4,1,3,0,1,1,9,26.0,0
25120,1,4,1,1,0,1,1,7,157.0,3
25121,1,3,1,2,1,2,0,10,152.0,2
25122,0,3,1,3,0,2,1,7,124.0,8
25123,0,3,1,4,1,2,0,10,152.0,4
25124,0,3,1,4,1,2,0,10,152.0,7
25125,0,3,1,4,1,2,0,10,160.0,9
25126,0,3,1,3,1,2,0,7,152.0,8
25127,1,3,1,3,1,2,0,7,152.0,7
25128,1,3,1,3,1,1,0,10,124.0,8
25129,1,4,1,3,0,1,1,10,26.0,8
25130,0,4,1,3,1,1,0,10,26.0,6
25131,0,3,1,1,0,1,1,7,26.0,4
25132,0,5,1,2,0,3,1,10,154.0,7
25133,0,3,1,3,1,2,0,9,152.0,4
25134,1,5,1,3,0,1,1,10,154.0,4
25135,0,4,1,4,0,1,1,7,26.0,8
25136,0,4,1,3,0,2,1,10,26.0,5
25137,1,3,1,4,1,2,0,10,152.0,4
25138,0,3,1,1,1,2,0,11,152.0,2
25139,1,4,1,3,1,1,0,10,125.0,0
25140,0,5,1,2,0,1,1,9,124.0,9
25141,0,5,1,4,0,1,1,9,124.0,6
25142,0,4,1,3,1,1,0,10,26.0,6
25143,1,4,1,3,1,1,0,10,26.0,8
25144,0,4,1,3,0,1,0,7,157.0,3
25145,0,3,1,1,0,2,0,10,152.0,0
25146,1,3,1,2,1,2,0,10,152.0,2
25147,0,3,1,4,0,2,1,10,152.0,8
25148,0,4,1,1,1,1,0,7,160.0,0
25149,0,4,1,3,0,3,1,10,122.0,9
25150,0,4,1,2,0,1,1,10,26.0,7
25151,1,3,1,4,1,2,0,10,152.0,7
25152,1,4,1,3,1,1,0,10,152.0,7
25153,0,4,1,3,0,1,1,10,26.0,1
25154,0,5,1,3,0,1,1,7,156.0,7
25155,1,5,1,1,1,1,0,10,152.0,0
25156,0,3,1,3,1,2,0,10,152.0,5
25157,1,5,1,4,1,1,0,10,10.0,8
25158,1,4,1,4,0,1,1,10,26.0,2
25159,0,3,1,4,0,2,1,10,156.0,8
25160,0,4,1,4,0,1,1,10,26.0,0
25161,1,4,1,3,1,1,0,10,145.0,5
25162,0,3,1,4,1,2,0,10,152.0,5
25163,0,4,1,3,0,1,0,7,26.0,2
25164,1,3,1,3,1,2,0,10,152.0,9
25165,0,4,1,3,0,1,1,10,124.0,1
25166,0,5,1,3,1,1,0,10,152.0,1
25167,1,3,1,2,0,2,0,7,152.0,2
25168,0,3,1,4,1,2,0,10,160.0,0
25169,1,3,1,2,1,2,0,10,152.0,8
25170,0,3,1,4,1,2,0,10,160.0,3
25171,0,3,1,3,1,2,0,10,152.0,1
25172,1,3,1,4,0,2,1,10,152.0,9
25173,0,5,1,3,0,1,1,10,124.0,0
25174,1,4,1,2,0,1,1,10,122.0,5
25175,0,5,1,3,0,3,1,10,26.0,2
25176,0,4,1,1,1,1,0,7,26.0,6
25177,0,5,1,3,1,1,0,10,60.0,0
25178,1,3,1,4,1,2,0,9,152.0,6
25179,0,3,1,4,1,2,0,10,152.0,2
25180,1,3,1,4,1,2,0,10,152.0,6
25181,1,3,1,3,1,2,0,10,152.0,1
25182,1,5,1,4,1,1,0,10,26.0,3
25183,0,3,1,1,1,2,0,10,152.0,6
25184,1,5,1,4,1,1,0,7,122.0,0
25185,0,5,1,4,0,1,0,10,160.0,2
25186,1,3,1,2,0,2,1,10,152.0,3
25187,0,3,1,4,1,2,0,10,152.0,0
25188,0,4,1,1,1,1,0,10,157.0,2
25189,0,3,1,2,0,2,0,7,1.0,3
25190,1,3,1,1,1,2,0,10,160.0,4
25191,0,4,1,3,0,1,1,10,26.0,0
25192,1,3,1,4,1,2,0,10,160.0,1
25193,0,3,1,4,0,2,1,10,160.0,9
25194,0,3,1,3,1,2,0,10,152.0,4
25195,0,3,1,4,1,2,0,10,152.0,1
25196,1,3,1,1,1,2,0,10,152.0,1
25197,0,3,1,4,1,2,0,10,152.0,3
25198,0,5,1,3,0,1,1,10,120.0,4
25199,1,3,1,4,1,2,0,9,152.0,3
25200,1,4,1,1,1,1,0,10,7.0,3
25201,0,5,1,3,1,1,1,7,26.0,4
25202,0,4,1,1,0,1,1,10,124.0,3
25203,0,3,1,1,1,2,0,10,152.0,8
25204,0,5,1,3,0,1,1,10,25.0,1
25205,0,4,1,4,0,1,1,10,124.0,7
25206,0,4,1,3,0,3,1,10,26.0,7
25207,0,4,1,4,0,1,1,10,26.0,9
25208,0,5,1,3,0,1,1,10,26.0,3
25209,0,6,1,3,1,1,1,10,25.0,8
25210,0,4,1,1,0,1,1,10,26.0,1
25211,0,5,1,3,0,3,1,10,26.0,5
25212,0,4,1,4,0,1,1,10,154.0,9
25213,1,3,1,1,0,2,1,10,152.0,1
25214,1,3,1,4,0,2,0,10,152.0,4
25215,0,3,1,2,1,2,0,10,160.0,7
25216,1,4,1,3,0,1,1,10,154.0,5
25217,1,3,1,3,1,2,0,10,152.0,2
25218,1,4,1,3,0,3,1,10,124.0,9
25219,1,3,1,1,1,2,0,10,152.0,6
25220,0,5,1,3,0,1,1,11,55.0,1
25221,0,5,1,4,1,1,0,7,152.0,8
25222,0,4,1,4,0,1,1,10,124.0,1
25223,1,3,1,3,0,2,1,10,124.0,5
25224,0,3,1,4,0,1,1,10,124.0,6
25225,0,5,1,4,0,1,1,10,26.0,5
25226,0,4,1,4,1,1,0,7,124.0,6
25227,0,4,1,4,0,1,0,10,124.0,9
25228,0,5,1,2,1,1,0,10,26.0,7
25229,1,4,1,3,0,1,1,11,136.0,3
25230,1,3,1,4,1,2,0,10,152.0,3
25231,1,3,1,4,1,2,0,7,152.0,5
25232,1,4,1,2,0,1,1,7,124.0,7
25233,0,4,1,4,0,1,1,10,26.0,8
25234,1,4,1,4,1,3,1,7,26.0,9
25235,1,3,1,1,0,2,1,10,152.0,5
25236,0,5,1,3,1,1,0,7,26.0,8
25237,0,4,1,4,0,1,1,10,26.0,6
25238,1,4,1,3,0,1,1,10,124.0,3
25239,0,3,1,1,1,2,0,10,152.0,2
25240,1,3,1,4,0,2,0,10,152.0,1
25241,1,3,1,1,1,2,0,10,160.0,4
25242,0,4,1,1,0,1,1,10,124.0,1
25243,0,3,1,1,1,2,0,10,152.0,1
25244,1,3,1,2,0,2,1,10,152.0,6
25245,0,4,1,3,1,1,0,10,26.0,4
25246,1,5,1,2,0,1,1,10,124.0,9
25247,1,4,1,3,0,1,1,10,124.0,3
25248,0,5,1,3,0,1,1,10,26.0,9
25249,1,3,1,3,1,2,0,7,1.0,9
25250,0,3,1,3,0,1,1,7,122.0,1
25251,1,4,1,3,0,1,1,10,26.0,3
25252,0,5,1,4,0,1,1,10,26.0,8
25253,0,4,1,3,0,1,1,10,124.0,6
25254,0,3,1,1,1,2,0,10,152.0,4
25255,0,3,1,4,1,2,0,10,152.0,7
25256,0,4,1,1,0,1,1,10,25.0,4
25257,1,3,1,1,1,2,0,10,152.0,1
25258,0,4,1,4,0,1,1,10,8.0,1
25259,1,6,1,1,0,1,1,10,124.0,4
25260,1,3,1,1,1,2,0,10,152.0,7
25261,0,4,1,3,0,1,1,10,26.0,3
25262,0,4,1,1,0,1,1,10,26.0,1
25263,1,3,1,3,1,2,0,10,152.0,1
25264,1,3,1,4,1,2,0,10,152.0,0
25265,0,3,1,2,0,2,1,7,152.0,8
25266,1,5,1,2,1,1,0,10,124.0,1
25267,1,5,1,4,0,1,1,10,11.0,3
25268,1,5,1,4,0,1,1,7,156.0,6
25269,0,5,1,2,0,1,1,10,124.0,6
25270,1,5,1,2,0,1,1,10,26.0,2
25271,1,4,1,3,0,3,1,10,124.0,5
25272,1,3,1,4,0,2,0,10,160.0,2
25273,0,5,1,3,0,3,1,10,154.0,1
25274,0,3,1,2,1,2,0,10,152.0,9
25275,0,3,1,3,0,1,1,10,157.0,9
25276,1,3,1,3,1,2,0,10,152.0,0
25277,1,3,1,3,1,2,0,10,152.0,0
25278,1,5,1,4,0,1,1,9,11.0,5
25279,1,4,1,3,1,1,0,10,124.0,4
25280,0,3,1,3,0,2,1,10,151.0,9
25281,0,3,1,2,0,2,1,10,160.0,3
25282,1,4,1,3,0,1,0,10,26.0,6
25283,0,4,1,3,0,1,1,10,163.0,6
25284,0,4,1,3,0,1,1,10,125.0,4
25285,0,4,1,4,0,1,1,10,26.0,3
25286,1,4,1,3,0,3,1,10,26.0,4
25287,0,4,1,3,1,1,0,10,124.0,0
25288,1,3,1,3,1,2,0,10,152.0,1
25289,0,3,1,1,1,2,0,10,152.0,9
25290,1,5,1,4,0,1,1,10,26.0,7
25291,1,4,1,4,0,1,1,10,26.0,3
25292,1,3,1,3,0,1,0,10,157.0,8
25293,0,4,1,4,0,1,1,10,124.0,6
25294,1,4,1,1,1,1,0,10,26.0,3
25295,0,4,1,2,0,1,1,10,124.0,1
25296,1,3,1,4,1,2,0,10,160.0,5
25297,0,4,1,3,0,1,1,10,124.0,0
25298,1,3,1,3,1,2,0,10,152.0,5
25299,1,3,1,4,1,2,0,10,152.0,1
25300,0,5,1,3,0,1,1,7,125.0,9
25301,0,4,1,4,0,1,1,10,124.0,6
25302,1,3,1,2,0,1,1,7,156.0,2
25303,0,4,1,4,0,3,1,10,154.0,7
25304,0,6,1,3,0,3,1,10,124.0,4
25305,1,4,1,3,0,1,1,10,124.0,7
25306,0,4,1,1,0,1,1,7,26.0,2
25307,1,4,1,4,0,1,1,10,154.0,4
25308,0,5,1,3,0,1,1,10,26.0,2
25309,1,6,1,3,1,1,0,10,124.0,1
25310,1,3,1,2,1,2,0,10,152.0,1
25311,1,5,1,4,0,1,1,10,26.0,3
25312,1,5,1,4,0,1,1,11,26.0,0
25313,0,3,1,3,0,1,1,10,154.0,8
25314,0,4,1,3,0,1,1,10,124.0,9
25315,1,3,1,3,1,2,0,10,152.0,6
25316,1,5,1,3,0,1,1,10,124.0,4
25317,0,3,1,1,1,2,0,10,152.0,4
25318,0,3,1,2,0,1,1,7,155.0,6
25319,1,3,1,4,1,2,0,10,152.0,5
25320,1,3,1,1,1,2,0,10,152.0,1
25321,0,6,1,3,1,1,0,10,160.0,4
25322,1,3,1,1,1,1,0,10,26.0,2
25323,1,5,0,1,1,1,0,10,124.0,8
25324,0,4,1,3,0,1,0,10,122.0,3
25325,1,3,1,4,1,2,0,10,152.0,2
25326,0,3,1,2,1,2,0,10,152.0,4
25327,0,3,1,3,0,2,1,7,160.0,1
25328,1,3,1,4,0,2,1,10,152.0,4
25329,1,4,1,4,1,1,0,10,26.0,6
25330,0,4,1,1,0,1,0,10,26.0,8
25331,0,5,1,4,0,1,1,10,124.0,6
25332,0,3,1,1,0,2,0,10,160.0,7
25333,0,5,1,1,0,1,1,7,26.0,9
25334,0,4,1,4,1,1,0,7,122.0,9
25335,1,4,1,2,1,1,0,10,26.0,1
25336,1,3,1,4,0,2,1,10,152.0,9
25337,1,4,1,3,0,1,0,10,154.0,1
25338,0,3,1,4,1,2,0,7,160.0,1
25339,0,3,1,3,0,2,1,10,152.0,5
25340,0,4,1,3,0,1,1,11,26.0,4
25341,1,3,1,3,0,1,1,10,26.0,0
25342,1,3,1,1,1,2,0,10,152.0,7
25343,1,5,1,4,1,1,0,10,124.0,9
25344,1,3,1,3,1,2,0,10,152.0,9
25345,0,3,1,3,1,2,0,10,152.0,7
25346,0,3,1,1,1,2,0,10,152.0,9
25347,0,4,1,3,0,1,1,10,124.0,2
25348,0,3,1,4,1,2,0,10,152.0,0
25349,0,3,1,4,1,2,0,10,152.0,2
25350,0,3,1,1,1,1,0,10,124.0,6
25351,0,4,1,3,1,1,0,10,26.0,6
25352,1,3,1,3,0,2,0,10,152.0,8
25353,1,4,1,1,0,1,1,10,154.0,1
25354,0,3,1,4,0,2,1,10,160.0,2
25355,0,3,1,4,0,2,0,7,160.0,3
25356,0,3,1,2,1,2,0,10,152.0,6
25357,1,6,1,3,0,1,1,10,24.0,4
25358,1,4,1,3,0,1,0,10,26.0,1
25359,0,4,1,3,0,1,1,10,124.0,7
25360,1,4,1,4,0,1,1,10,124.0,6
25361,1,3,1,2,1,2,0,10,152.0,8
25362,0,3,1,2,0,2,1,10,152.0,3
25363,0,5,1,4,1,1,0,10,124.0,6
25364,1,3,1,4,1,2,0,10,152.0,7
25365,0,5,1,2,0,1,1,7,26.0,2
25366,0,3,1,1,1,2,0,10,152.0,9
25367,0,4,1,2,0,1,1,10,124.0,9
25368,1,4,1,4,0,1,1,10,124.0,6
25369,0,3,1,4,1,2,0,10,152.0,9
25370,0,3,1,3,0,1,1,10,26.0,4
25371,0,3,1,3,1,2,0,10,152.0,9
25372,0,3,1,4,1,2,0,10,152.0,8
25373,1,4,1,1,1,1,0,10,26.0,6
25374,0,4,1,3,0,3,1,10,26.0,4
25375,1,3,1,4,0,2,1,10,26.0,7
25376,0,3,1,3,0,1,1,10,26.0,9
25377,1,3,1,2,0,2,0,10,152.0,7
25378,0,4,1,3,0,1,1,10,124.0,6
25379,0,3,1,1,0,2,1,10,163.0,4
25380,0,5,1,2,0,1,1,7,26.0,8
25381,1,3,1,3,1,2,0,10,152.0,0
25382,0,4,1,3,1,1,0,10,156.0,8
25383,0,3,1,4,1,2,0,10,152.0,2
25384,1,3,1,3,1,2,0,10,152.0,6
25385,1,3,1,4,1,2,0,10,152.0,6
25386,0,3,1,4,0,2,1,10,152.0,0
25387,1,3,1,3,1,2,0,10,152.0,9
25388,0,5,1,4,0,1,1,10,26.0,5
25389,0,3,1,4,1,2,0,10,160.0,4
25390,1,4,1,3,0,1,1,10,124.0,6
25391,1,3,1,4,0,2,1,7,152.0,8
25392,1,4,1,2,0,1,1,10,52.0,6
25393,0,3,1,4,1,2,0,10,152.0,4
25394,1,3,1,3,1,2,0,10,152.0,4
25395,1,3,1,4,1,2,0,10,152.0,3
25396,1,4,1,4,0,1,1,10,124.0,3
25397,1,4,1,3,0,1,1,10,26.0,3
25398,1,5,1,3,1,1,0,10,26.0,9
25399,0,4,1,3,0,1,1,10,26.0,2
25400,1,3,1,1,1,2,0,10,152.0,4
25401,0,5,1,4,0,1,1,10,26.0,2
25402,0,4,1,3,0,1,1,10,26.0,7
25403,0,5,1,1,1,1,0,10,26.0,5
25404,0,5,1,1,0,1,1,7,26.0,3
25405,1,3,1,1,1,2,0,10,152.0,9
25406,1,3,1,2,1,2,0,10,152.0,8
25407,1,5,1,3,0,1,1,7,26.0,6
25408,1,3,1,2,1,2,0,7,152.0,4
25409,1,3,1,4,1,2,0,10,152.0,2
25410,0,3,1,3,1,2,0,10,152.0,2
25411,0,3,1,3,1,2,0,11,152.0,3
25412,0,3,1,1,0,2,1,10,152.0,8
25413,1,4,1,4,1,1,1,10,160.0,0
25414,0,4,1,4,1,1,0,7,124.0,7
25415,1,3,1,4,0,1,1,7,148.0,6
25416,0,4,1,1,1,1,0,10,26.0,5
25417,1,3,1,4,1,2,0,10,152.0,7
25418,1,3,1,4,1,2,0,10,152.0,9
25419,0,4,1,1,0,1,1,10,31.0,5
25420,1,4,1,1,1,1,0,10,152.0,5
25421,1,3,1,1,1,2,0,10,152.0,5
25422,0,3,1,1,1,2,0,10,152.0,5
25423,1,4,1,4,0,1,1,7,124.0,1
25424,1,5,1,3,1,1,0,10,26.0,7
25425,0,4,1,3,0,1,1,10,26.0,7
25426,0,6,1,1,0,1,1,10,163.0,5
25427,1,3,1,4,0,2,1,10,152.0,1
25428,0,6,1,3,1,1,0,10,26.0,3
25429,1,3,1,4,0,2,1,10,160.0,4
25430,0,3,1,1,1,1,0,7,156.0,2
25431,0,3,1,1,0,1,1,7,156.0,0
25432,0,4,1,2,0,1,0,7,124.0,9
25433,1,3,1,4,1,2,0,11,152.0,1
25434,1,4,1,4,0,1,1,10,124.0,4
25435,1,3,1,4,0,2,0,10,152.0,4
25436,1,4,1,4,0,1,1,7,15.0,1
25437,0,4,1,3,0,1,1,10,122.0,3
25438,0,5,1,4,0,3,1,10,163.0,4
25439,0,3,1,1,1,1,0,10,124.0,5
25440,0,4,1,3,0,1,1,10,26.0,7
25441,1,4,1,1,0,1,1,10,124.0,8
25442,1,3,1,1,0,2,1,10,124.0,9
25443,0,3,1,4,0,2,1,10,152.0,5
25444,0,3,1,4,0,2,1,10,160.0,9
25445,1,3,1,1,0,2,0,10,152.0,6
25446,0,3,1,4,0,2,1,10,151.0,8
25447,1,5,1,4,1,1,0,7,26.0,4
25448,1,3,1,4,0,2,1,7,152.0,7
25449,1,3,1,2,1,2,0,10,152.0,8
25450,1,3,1,4,1,2,0,10,152.0,7
25451,1,3,1,4,0,1,1,10,124.0,8
25452,0,4,1,3,0,1,1,10,26.0,4
25453,1,3,1,4,1,2,0,10,160.0,2
25454,1,3,1,1,1,2,0,10,152.0,1
25455,0,3,1,1,0,2,1,7,152.0,3
25456,1,4,1,4,0,1,1,10,26.0,5
25457,1,3,1,3,1,2,0,10,152.0,9
25458,0,5,1,3,0,1,1,7,157.0,5
25459,0,5,1,3,0,1,1,10,26.0,9
25460,1,3,1,4,1,2,0,10,152.0,6
25461,1,3,1,1,1,2,0,10,152.0,4
25462,0,3,1,3,1,1,0,7,124.0,6
25463,0,4,1,4,0,1,1,10,163.0,8
25464,0,3,1,3,1,2,0,10,152.0,4
25465,1,3,1,3,1,2,0,10,152.0,0
25466,0,4,1,4,0,1,1,7,26.0,8
25467,1,4,1,1,0,1,0,10,124.0,2
25468,1,3,1,3,0,2,1,10,152.0,6
25469,0,3,1,1,1,2,0,7,152.0,4
25470,1,4,1,3,0,1,1,10,26.0,3
